Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result,ScalableStringProcessingMatcher_confidence,description,SimilarTypeFilter_confidence,CosineSimilarityConfidenceMatcher_confidence,SimilarNeighboursFilter_confidence,CommonPropertiesFilter_confidence
knowledgegraph,nell-dbpedia,ONTmap,"[""musicsong""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:musicsong,=,1.0,http://dbpedia.org/ontology/Poem,"[""Poem""]",[],"[""owl:Class"",""rdfs:Class""]",false,false positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""videogame""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:videogame,=,1.0,http://dbpedia.org/ontology/VideoGame,"[""VideoGame""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""lymphnode""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:lymphnode,=,1.0,http://dbpedia.org/ontology/Lymph,"[""Lymph""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""ceo""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:ceo,=,1.0,http://dbpedia.org/ontology/Award,"[""Award""]",[],"[""owl:Class"",""rdfs:Class""]",false,false positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""religion""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:religion,=,1.0,http://dbpedia.org/ontology/Religious,"[""Religious""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""restaurant""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:restaurant,=,1.0,http://dbpedia.org/ontology/Restaurant,"[""Restaurant""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""criminal""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:criminal,=,1.0,http://dbpedia.org/ontology/Criminal,"[""Criminal""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""olympics""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:olympics,=,1.0,http://dbpedia.org/ontology/Olympics,"[""Olympics""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""zoo""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:zoo,=,1.0,http://dbpedia.org/ontology/Zoo,"[""Zoo""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""country""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:country,=,1.0,http://dbpedia.org/ontology/Country,"[""Country""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""vehicle""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:vehicle,=,1.0,http://dbpedia.org/ontology/AutomobileEngine,"[""AutomobileEngine""]",[],"[""owl:Class"",""rdfs:Class""]",false,false positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""braintissue""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:braintissue,=,0.0,http://dbpedia.org/ontology/Brain,"[""Brain""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""skiarea""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:skiarea,=,1.0,http://dbpedia.org/ontology/SkiArea,"[""SkiArea""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""televisionnetwork""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionnetwork,=,0.0,http://dbpedia.org/ontology/BroadcastNetwork,"[""BroadcastNetwork""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""bombingevent""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:bombingevent,=,1.0,http://dbpedia.org/ontology/Attack,"[""Attack""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""stadiumoreventvenue""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:stadiumoreventvenue,=,0.0,http://dbpedia.org/ontology/Stadium,"[""Stadium""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""plant""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:plant,=,1.0,http://dbpedia.org/ontology/Plant,"[""Plant""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""mountain""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:mountain,=,1.0,http://dbpedia.org/ontology/Mountain,"[""Mountain""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""televisionshow""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionshow,=,1.0,http://dbpedia.org/ontology/TelevisionShow,"[""TelevisionShow""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""mediatype""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:mediatype,=,1.0,http://dbpedia.org/ontology/Media,"[""Media""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""model""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:model,=,1.0,http://dbpedia.org/ontology/Model,"[""Model""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""journalist""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:journalist,=,1.0,http://dbpedia.org/ontology/Journalist,"[""Journalist""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""winery""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:winery,=,1.0,http://dbpedia.org/ontology/Winery,"[""Winery""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""amphibian""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:amphibian,=,1.0,http://dbpedia.org/ontology/Amphibian,"[""Amphibian""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""newspaper""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:newspaper,=,1.0,http://dbpedia.org/ontology/Newspaper,"[""Newspaper""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""fungus""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:fungus,=,1.0,http://dbpedia.org/ontology/Fungus,"[""Fungus""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""militaryconflict""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:militaryconflict,=,1.0,http://dbpedia.org/ontology/MilitaryConflict,"[""MilitaryConflict""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""race""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:race,=,1.0,http://dbpedia.org/ontology/Race,"[""Race""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""monument""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:monument,=,1.0,http://dbpedia.org/ontology/Monument,"[""Monument""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""cheese""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:cheese,=,1.0,http://dbpedia.org/ontology/Cheese,"[""Cheese""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""director""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:director,=,1.0,http://dbpedia.org/ontology/MovieDirector,"[""MovieDirector""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""architect""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:architect,=,1.0,http://dbpedia.org/ontology/Architect,"[""Architect""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""musicinstrument""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:musicinstrument,=,1.0,http://dbpedia.org/ontology/Instrumentalist,"[""Instrumentalist""]",[],"[""owl:Class"",""rdfs:Class""]",false,false positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""nonprofitorganization""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:nonprofitorganization,=,1.0,http://dbpedia.org/ontology/District,"[""District""]",[],"[""owl:Class"",""rdfs:Class""]",false,false positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""musicgenre""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:musicgenre,=,0.0,http://dbpedia.org/ontology/MusicGenre,"[""MusicGenre""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""programminglanguage""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:programminglanguage,=,1.0,http://dbpedia.org/ontology/ProgrammingLanguage,"[""ProgrammingLanguage""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""recordlabel""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:recordlabel,=,1.0,http://dbpedia.org/ontology/RecordLabel,"[""RecordLabel""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""mammal""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:mammal,=,1.0,http://dbpedia.org/ontology/Mammal,"[""Mammal""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""celebrity""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:celebrity,=,1.0,http://dbpedia.org/ontology/Celebrity,"[""Celebrity""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""beach""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:beach,=,1.0,http://dbpedia.org/ontology/Beach,"[""Beach""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""trainstation""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:trainstation,=,1.0,http://dbpedia.org/ontology/RailwayStation,"[""RailwayStation""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""year""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:year,=,1.0,http://dbpedia.org/ontology/Year,"[""Year""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""weatherphenomenon""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:weatherphenomenon,=,1.0,http://dbpedia.org/ontology/Instrument,"[""Instrument""]",[],"[""owl:Class"",""rdfs:Class""]",false,false positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""currency""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:currency,=,1.0,http://dbpedia.org/ontology/Currency,"[""Currency""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""river""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:river,=,1.0,http://dbpedia.org/ontology/River,"[""River""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""protein""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:protein,=,1.0,http://dbpedia.org/ontology/Protein,"[""Protein""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""automobileengine""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:automobileengine,=,0.0,http://dbpedia.org/ontology/AutomobileEngine,"[""AutomobileEngine""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""artery""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:artery,=,1.0,http://dbpedia.org/ontology/Artery,"[""Artery""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""boardgame""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:boardgame,=,1.0,http://dbpedia.org/ontology/BoardGame,"[""BoardGame""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""crustacean""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:crustacean,=,1.0,http://dbpedia.org/ontology/Crustacean,"[""Crustacean""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""visualartform""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:visualartform,=,1.0,http://dbpedia.org/ontology/Activity,"[""Activity""]",[],"[""owl:Class"",""rdfs:Class""]",false,false positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""profession""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:profession,=,1.0,http://dbpedia.org/ontology/Profession,"[""Profession""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""cave""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:cave,=,1.0,http://dbpedia.org/ontology/Cave,"[""Cave""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""judge""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:judge,=,1.0,http://dbpedia.org/ontology/Judge,"[""Judge""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""shoppingmall""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:shoppingmall,=,1.0,http://dbpedia.org/ontology/ShoppingMall,"[""ShoppingMall""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""sportsleague""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sportsleague,=,0.0,http://dbpedia.org/ontology/SportsLeague,"[""SportsLeague""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""writer""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:writer,=,1.0,http://dbpedia.org/ontology/Writer,"[""Writer""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""muscle""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:muscle,=,1.0,http://dbpedia.org/ontology/Muscle,"[""Muscle""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""mollusk""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:mollusk,=,1.0,http://dbpedia.org/ontology/Mollusca,"[""Mollusca""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""mountainrange""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:mountainrange,=,1.0,http://dbpedia.org/ontology/MountainRange,"[""MountainRange""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""hotel""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:hotel,=,1.0,http://dbpedia.org/ontology/Hotel,"[""Hotel""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""hobby""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:hobby,=,0.0,http://dbpedia.org/ontology/Activity,"[""Activity""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""bacteria""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:bacteria,=,1.0,http://dbpedia.org/ontology/Bacteria,"[""Bacteria""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""grandprix""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:grandprix,=,0.0,http://dbpedia.org/ontology/GrandPrix,"[""GrandPrix""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""musicfestival""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:musicfestival,=,1.0,http://dbpedia.org/ontology/MusicFestival,"[""MusicFestival""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""bridge""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:bridge,=,1.0,http://dbpedia.org/ontology/Bridge,"[""Bridge""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""archaea""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:archaea,=,1.0,http://dbpedia.org/ontology/Archaea,"[""Archaea""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""company""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:company,=,1.0,http://dbpedia.org/ontology/Company,"[""Company""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""island""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:island,=,1.0,http://dbpedia.org/ontology/Island,"[""Island""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""ethnicgroup""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:ethnicgroup,=,1.0,http://dbpedia.org/ontology/EthnicGroup,"[""EthnicGroup""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""athlete""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:athlete,=,1.0,http://dbpedia.org/ontology/Athlete,"[""Athlete""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""park""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:park,=,1.0,http://dbpedia.org/ontology/Park,"[""Park""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""radiostation""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:radiostation,=,1.0,http://dbpedia.org/ontology/RadioStation,"[""RadioStation""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""publication""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:publication,=,1.0,http://dbpedia.org/ontology/AcademicSubject,"[""AcademicSubject""]",[],"[""owl:Class"",""rdfs:Class""]",false,false positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""fish""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:fish,=,1.0,http://dbpedia.org/ontology/Fish,"[""Fish""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""book""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:book,=,1.0,http://dbpedia.org/ontology/Book,"[""Book""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""beverage""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:beverage,=,1.0,http://dbpedia.org/ontology/Beverage,"[""Beverage""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""museum""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:museum,=,1.0,http://dbpedia.org/ontology/Museum,"[""Museum""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""politician""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:politician,=,1.0,http://dbpedia.org/ontology/Politician,"[""Politician""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""earthquakeevent""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:earthquakeevent,=,1.0,http://dbpedia.org/ontology/Earthquake,"[""Earthquake""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""scientist""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:scientist,=,1.0,http://dbpedia.org/ontology/Scientist,"[""Scientist""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""academicfield""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:academicfield,=,0.0,http://dbpedia.org/ontology/AcademicSubject,"[""AcademicSubject""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""university""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:university,=,1.0,http://dbpedia.org/ontology/University,"[""University""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""musicartist""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:musicartist,=,0.0,http://dbpedia.org/ontology/MusicalArtist,"[""MusicalArtist""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""chemical""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:chemical,=,1.0,http://dbpedia.org/ontology/ChemicalSubstance,"[""ChemicalSubstance""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,ONTmap,"[""city""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:city,=,1.0,http://dbpedia.org/ontology/City,"[""City""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
